,ensembl_gene_id,hsapiens_homolog_ensembl_gene
66555,ENSMUSG00000142281,
66556,ENSMUSG00000085412,
66557,ENSMUSG00000122881,
66558,ENSMUSG00000122889,
66559,ENSMUSG00000122909,
66560,ENSMUSG00000127982,
66561,ENSMUSG00000122910,
66562,ENSMUSG00000112048,
66563,ENSMUSG00000122915,
66564,ENSMUSG00000127986,
66565,ENSMUSG00000122934,
66566,ENSMUSG00000111627,
66567,ENSMUSG00000127989,
66568,ENSMUSG00000122956,
66569,ENSMUSG00000111712,
66570,ENSMUSG00000020734,ENSG00000161509
66571,ENSMUSG00000128017,
66572,ENSMUSG00000128028,
66573,ENSMUSG00000128039,
66574,ENSMUSG00000122993,
66575,ENSMUSG00000128048,
66576,ENSMUSG00000123018,
66577,ENSMUSG00000128064,
66578,ENSMUSG00000128071,
66579,ENSMUSG00000128117,
66580,ENSMUSG00000074776,
66581,ENSMUSG00000128125,
66582,ENSMUSG00000123021,
66583,ENSMUSG00000123042,
66584,ENSMUSG00000123051,
66585,ENSMUSG00002076450,
66586,ENSMUSG00000018861,
66587,ENSMUSG00000099008,
66588,ENSMUSG00000123055,
66589,ENSMUSG00000097196,
66590,ENSMUSG00000123058,
66591,ENSMUSG00000102890,
66592,ENSMUSG00000123060,
66593,ENSMUSG00000102484,
66594,ENSMUSG00000142320,
66595,ENSMUSG00000142324,
66596,ENSMUSG00000026564,ENSG00000198842
66597,ENSMUSG00000085238,
66598,ENSMUSG00000120805,
66599,ENSMUSG00000087400,
66600,ENSMUSG00000123093,
66601,ENSMUSG00000142362,
66602,ENSMUSG00000142371,
66603,ENSMUSG00000121153,
66604,ENSMUSG00000142392,
66605,ENSMUSG00000120813,
66606,ENSMUSG00000142397,
66607,ENSMUSG00000000544,ENSG00000143167
66608,ENSMUSG00000142408,
66609,ENSMUSG00000123096,
66610,ENSMUSG00000123099,
66611,ENSMUSG00000142409,
66612,ENSMUSG00000142416,
66613,ENSMUSG00000142426,
66614,ENSMUSG00000107019,
66615,ENSMUSG00000044788,ENSG00000172782
66616,ENSMUSG00000063015,ENSG00000118816
66617,ENSMUSG00000142474,
66618,ENSMUSG00000107802,
66619,ENSMUSG00000123126,
66620,ENSMUSG00000128144,
66621,ENSMUSG00000128152,
66622,ENSMUSG00000128199,
66623,ENSMUSG00000040629,ENSG00000143194
66624,ENSMUSG00000128308,
66625,ENSMUSG00000050201,ENSG00000183034
66626,ENSMUSG00000128318,
66627,ENSMUSG00000142514,
66628,ENSMUSG00000128324,
66629,ENSMUSG00000128343,
66630,ENSMUSG00000128358,
66631,ENSMUSG00000128363,
66632,ENSMUSG00000128379,
66633,ENSMUSG00000128384,
66634,ENSMUSG00000128395,
66635,ENSMUSG00000003190,ENSG00000126453
66636,ENSMUSG00000106870,
66637,ENSMUSG00000107994,
66638,ENSMUSG00000083700,
66639,ENSMUSG00000123130,
66640,ENSMUSG00000128400,
66641,ENSMUSG00000029384,
66642,ENSMUSG00000045288,ENSG00000182040
66643,ENSMUSG00000107441,
66644,ENSMUSG00000123140,
66645,ENSMUSG00000123145,
66646,ENSMUSG00000029385,ENSG00000138764
66647,ENSMUSG00000018862,ENSG00000182938
66648,ENSMUSG00000142516,
66649,ENSMUSG00000142555,
66650,ENSMUSG00000123158,
66651,ENSMUSG00000142557,
66652,ENSMUSG00000040612,ENSG00000143195
66653,ENSMUSG00000123160,
66654,ENSMUSG00000123195,
66655,ENSMUSG00000142560,
66656,ENSMUSG00000123213,
66657,ENSMUSG00000142573,
66658,ENSMUSG00000128424,
66659,ENSMUSG00000085824,
66660,ENSMUSG00000142623,
66661,ENSMUSG00000128438,
66662,ENSMUSG00000120052,
66663,ENSMUSG00000128445,
66664,ENSMUSG00000123256,
66665,ENSMUSG00000003184,ENSG00000126456
66666,ENSMUSG00000128452,
66667,ENSMUSG00000123257,
66668,ENSMUSG00000098304,
66669,ENSMUSG00000034586,ENSG00000167861
66670,ENSMUSG00000123263,
66671,ENSMUSG00000123279,
66672,ENSMUSG00000087094,
66673,ENSMUSG00000128476,
66674,ENSMUSG00002075472,
66675,ENSMUSG00000096977,
66676,ENSMUSG00000086026,
66677,ENSMUSG00000081158,
66678,ENSMUSG00000128499,
66679,ENSMUSG00000053208,
66680,ENSMUSG00000036093,ENSG00000162980
66681,ENSMUSG00000107356,
66682,ENSMUSG00000128509,
66683,ENSMUSG00000142636,
66684,ENSMUSG00000111746,
66685,ENSMUSG00000106699,
66686,ENSMUSG00000108308,
66687,ENSMUSG00000107346,
66688,ENSMUSG00000097108,
66689,ENSMUSG00000142725,
66690,ENSMUSG00000106954,
66691,ENSMUSG00000107159,
66692,ENSMUSG00000142751,
66693,ENSMUSG00000123362,
66694,ENSMUSG00000107598,
66695,ENSMUSG00000107247,
66696,ENSMUSG00000082132,
66697,ENSMUSG00000025201,
66698,ENSMUSG00000106701,
66699,ENSMUSG00000123416,
66700,ENSMUSG00000055371,ENSG00000115145
66701,ENSMUSG00000106916,
66702,ENSMUSG00000097705,
66703,ENSMUSG00000107315,
66704,ENSMUSG00000107285,
66705,ENSMUSG00000073510,
66706,ENSMUSG00000107376,
66707,ENSMUSG00000106780,
66708,ENSMUSG00000107122,
66709,ENSMUSG00000106821,
66710,ENSMUSG00000091393,
66711,ENSMUSG00000107357,
66712,ENSMUSG00000050625,
66713,ENSMUSG00000107213,
66714,ENSMUSG00000123417,
66715,ENSMUSG00000106805,
66716,ENSMUSG00000038406,ENSG00000126461
66717,ENSMUSG00000047369,ENSG00000185842
66718,ENSMUSG00000123423,
66719,ENSMUSG00000086275,
66720,ENSMUSG00000096617,
66721,ENSMUSG00000128542,
66722,ENSMUSG00000119041,ENSG00000206881
66723,ENSMUSG00000119041,ENSG00000199577
66724,ENSMUSG00000119041,ENSG00000238456
66725,ENSMUSG00000023078,ENSG00000156234
66726,ENSMUSG00000128556,
66727,ENSMUSG00000128581,
66728,ENSMUSG00000110839,
66729,ENSMUSG00000107092,
66730,ENSMUSG00000142823,
66731,ENSMUSG00000142826,
66732,ENSMUSG00000128702,
66733,ENSMUSG00000034724,ENSG00000138767
66734,ENSMUSG00000107849,
66735,ENSMUSG00000123447,
66736,ENSMUSG00000128705,
66737,ENSMUSG00000120815,
66738,ENSMUSG00000142854,
66739,ENSMUSG00000085667,
66740,ENSMUSG00000108175,
66741,ENSMUSG00000128779,
66742,ENSMUSG00000128785,
66743,ENSMUSG00000123461,
66744,ENSMUSG00000123479,
66745,ENSMUSG00000111561,
66746,ENSMUSG00000123480,
66747,ENSMUSG00000128799,
66748,ENSMUSG00000086066,
66749,ENSMUSG00000092042,
66750,ENSMUSG00000050910,ENSG00000109089
66751,ENSMUSG00000128826,
66752,ENSMUSG00000128881,
66753,ENSMUSG00000128931,
66754,ENSMUSG00000085815,
66755,ENSMUSG00000098839,
66756,ENSMUSG00000128939,
66757,ENSMUSG00000038387,ENSG00000126458
66758,ENSMUSG00000128948,
66759,ENSMUSG00000085072,
66760,ENSMUSG00000061136,ENSG00000196504
66761,ENSMUSG00000020732,ENSG00000172794
66762,ENSMUSG00000128971,
66763,ENSMUSG00000128978,
66764,ENSMUSG00000090207,
66765,ENSMUSG00000142899,
66766,ENSMUSG00000142901,
66767,ENSMUSG00000142909,
66768,ENSMUSG00000142942,
66769,ENSMUSG00000142943,
66770,ENSMUSG00000128989,
66771,ENSMUSG00000142952,
66772,ENSMUSG00000123498,
66773,ENSMUSG00000101734,
66774,ENSMUSG00000142965,
66775,ENSMUSG00000142977,
66776,ENSMUSG00000046574,ENSG00000126464
66777,ENSMUSG00000142984,
66778,ENSMUSG00000142986,
66779,ENSMUSG00000142991,
66780,ENSMUSG00000108148,
66781,ENSMUSG00000123502,
66782,ENSMUSG00000123504,
66783,ENSMUSG00000129022,
66784,ENSMUSG00000111774,
66785,ENSMUSG00000038633,ENSG00000143753
66786,ENSMUSG00000097133,
66787,ENSMUSG00000123586,
66788,ENSMUSG00000123601,
66789,ENSMUSG00000101144,
66790,ENSMUSG00000129085,
66791,ENSMUSG00000108255,
66792,ENSMUSG00000007837,ENSG00000126460
66793,ENSMUSG00000020871,ENSG00000108813
66794,ENSMUSG00000123603,
66795,ENSMUSG00000123611,
66796,ENSMUSG00000129116,
66797,ENSMUSG00000123619,
66798,ENSMUSG00000047539,ENSG00000143756
66799,ENSMUSG00000143024,
66800,ENSMUSG00000129133,
66801,ENSMUSG00000120548,
66802,ENSMUSG00000110924,
66803,ENSMUSG00000083465,
66804,ENSMUSG00000143034,
66805,ENSMUSG00000081270,
66806,ENSMUSG00000129324,
66807,ENSMUSG00000019590,ENSG00000008283
66808,ENSMUSG00000123636,
66809,ENSMUSG00000087038,
66810,ENSMUSG00000143062,
66811,ENSMUSG00000090468,
66812,ENSMUSG00000143076,
66813,ENSMUSG00000105446,
66814,ENSMUSG00000143114,
66815,ENSMUSG00000070686,ENSG00000239810
66816,ENSMUSG00000070686,ENSG00000229571
66817,ENSMUSG00000070686,ENSG00000204505
66818,ENSMUSG00000070686,ENSG00000204478
66819,ENSMUSG00000070686,ENSG00000204501
66820,ENSMUSG00000070686,ENSG00000270601
66821,ENSMUSG00000070686,ENSG00000116726
66822,ENSMUSG00000070686,ENSG00000120952
66823,ENSMUSG00000070686,ENSG00000279169
66824,ENSMUSG00000070686,ENSG00000204479
66825,ENSMUSG00000070686,ENSG00000279804
66826,ENSMUSG00000070686,ENSG00000204510
66827,ENSMUSG00000070686,ENSG00000243073
66828,ENSMUSG00000070686,ENSG00000280267
66829,ENSMUSG00000070686,ENSG00000274764
66830,ENSMUSG00000070686,ENSG00000116721
66831,ENSMUSG00000070686,ENSG00000204480
66832,ENSMUSG00000070686,ENSG00000232423
66833,ENSMUSG00000070686,ENSG00000204481
66834,ENSMUSG00000070686,ENSG00000237700
66835,ENSMUSG00000070686,ENSG00000182330
66836,ENSMUSG00000070686,ENSG00000187545
66837,ENSMUSG00000121733,
66838,ENSMUSG00000123644,
66839,ENSMUSG00000026608,ENSG00000136636
66840,ENSMUSG00000107392,ENSG00000239810
66841,ENSMUSG00000107392,ENSG00000229571
66842,ENSMUSG00000107392,ENSG00000204505
66843,ENSMUSG00000107392,ENSG00000204478
66844,ENSMUSG00000107392,ENSG00000204501
66845,ENSMUSG00000107392,ENSG00000270601
66846,ENSMUSG00000107392,ENSG00000116726
66847,ENSMUSG00000107392,ENSG00000120952
66848,ENSMUSG00000107392,ENSG00000279169
66849,ENSMUSG00000107392,ENSG00000204479
66850,ENSMUSG00000107392,ENSG00000279804
66851,ENSMUSG00000107392,ENSG00000204510
66852,ENSMUSG00000107392,ENSG00000243073
66853,ENSMUSG00000107392,ENSG00000280267
66854,ENSMUSG00000107392,ENSG00000274764
66855,ENSMUSG00000107392,ENSG00000116721
66856,ENSMUSG00000107392,ENSG00000204480
66857,ENSMUSG00000107392,ENSG00000232423
66858,ENSMUSG00000107392,ENSG00000204481
66859,ENSMUSG00000107392,ENSG00000237700
66860,ENSMUSG00000107392,ENSG00000182330
66861,ENSMUSG00000107392,ENSG00000187545
66862,ENSMUSG00000129335,
66863,ENSMUSG00000096230,ENSG00000239810
66864,ENSMUSG00000096230,ENSG00000229571
66865,ENSMUSG00000096230,ENSG00000204505
66866,ENSMUSG00000096230,ENSG00000204478
66867,ENSMUSG00000096230,ENSG00000204501
66868,ENSMUSG00000096230,ENSG00000270601
66869,ENSMUSG00000096230,ENSG00000116726
66870,ENSMUSG00000096230,ENSG00000120952
66871,ENSMUSG00000096230,ENSG00000279169
66872,ENSMUSG00000096230,ENSG00000204479
66873,ENSMUSG00000096230,ENSG00000279804
66874,ENSMUSG00000096230,ENSG00000204510
66875,ENSMUSG00000096230,ENSG00000243073
66876,ENSMUSG00000096230,ENSG00000280267
66877,ENSMUSG00000096230,ENSG00000274764
66878,ENSMUSG00000096230,ENSG00000116721
66879,ENSMUSG00000096230,ENSG00000204480
66880,ENSMUSG00000096230,ENSG00000232423
66881,ENSMUSG00000096230,ENSG00000204481
66882,ENSMUSG00000096230,ENSG00000237700
66883,ENSMUSG00000096230,ENSG00000182330
66884,ENSMUSG00000096230,ENSG00000187545
66885,ENSMUSG00000143117,
66886,ENSMUSG00000143133,
66887,ENSMUSG00000129370,
66888,ENSMUSG00000143169,
66889,ENSMUSG00000129372,
66890,ENSMUSG00000143178,
66891,ENSMUSG00000096259,ENSG00000239810
66892,ENSMUSG00000096259,ENSG00000229571
66893,ENSMUSG00000096259,ENSG00000204505
66894,ENSMUSG00000096259,ENSG00000204478
66895,ENSMUSG00000096259,ENSG00000204501
66896,ENSMUSG00000096259,ENSG00000270601
66897,ENSMUSG00000096259,ENSG00000116726
66898,ENSMUSG00000096259,ENSG00000120952
66899,ENSMUSG00000096259,ENSG00000279169
66900,ENSMUSG00000096259,ENSG00000204479
66901,ENSMUSG00000096259,ENSG00000279804
66902,ENSMUSG00000096259,ENSG00000204510
66903,ENSMUSG00000096259,ENSG00000243073
66904,ENSMUSG00000096259,ENSG00000280267
66905,ENSMUSG00000096259,ENSG00000274764
66906,ENSMUSG00000096259,ENSG00000116721
66907,ENSMUSG00000096259,ENSG00000204480
66908,ENSMUSG00000096259,ENSG00000232423
66909,ENSMUSG00000096259,ENSG00000204481
66910,ENSMUSG00000096259,ENSG00000237700
66911,ENSMUSG00000096259,ENSG00000182330
66912,ENSMUSG00000096259,ENSG00000187545
66913,ENSMUSG00000143207,
66914,ENSMUSG00000095718,ENSG00000239810
66915,ENSMUSG00000095718,ENSG00000229571
66916,ENSMUSG00000095718,ENSG00000204505
66917,ENSMUSG00000095718,ENSG00000204478
66918,ENSMUSG00000095718,ENSG00000204501
66919,ENSMUSG00000095718,ENSG00000270601
66920,ENSMUSG00000095718,ENSG00000116726
66921,ENSMUSG00000095718,ENSG00000120952
66922,ENSMUSG00000095718,ENSG00000279169
66923,ENSMUSG00000095718,ENSG00000204479
66924,ENSMUSG00000095718,ENSG00000279804
66925,ENSMUSG00000095718,ENSG00000204510
66926,ENSMUSG00000095718,ENSG00000243073
66927,ENSMUSG00000095718,ENSG00000280267
66928,ENSMUSG00000095718,ENSG00000274764
66929,ENSMUSG00000095718,ENSG00000116721
66930,ENSMUSG00000095718,ENSG00000204480
66931,ENSMUSG00000095718,ENSG00000232423
66932,ENSMUSG00000095718,ENSG00000204481
66933,ENSMUSG00000095718,ENSG00000237700
66934,ENSMUSG00000095718,ENSG00000182330
66935,ENSMUSG00000095718,ENSG00000187545
66936,ENSMUSG00000089718,
66937,ENSMUSG00000129434,
66938,ENSMUSG00000074011,ENSG00000239810
66939,ENSMUSG00000074011,ENSG00000229571
66940,ENSMUSG00000074011,ENSG00000204505
66941,ENSMUSG00000074011,ENSG00000204478
66942,ENSMUSG00000074011,ENSG00000204501
66943,ENSMUSG00000074011,ENSG00000270601
66944,ENSMUSG00000074011,ENSG00000116726
66945,ENSMUSG00000074011,ENSG00000120952
66946,ENSMUSG00000074011,ENSG00000279169
66947,ENSMUSG00000074011,ENSG00000204479
66948,ENSMUSG00000074011,ENSG00000279804
66949,ENSMUSG00000074011,ENSG00000204510
66950,ENSMUSG00000074011,ENSG00000243073
66951,ENSMUSG00000074011,ENSG00000280267
66952,ENSMUSG00000074011,ENSG00000274764
66953,ENSMUSG00000074011,ENSG00000116721
66954,ENSMUSG00000074011,ENSG00000204480
66955,ENSMUSG00000074011,ENSG00000232423
66956,ENSMUSG00000074011,ENSG00000204481
66957,ENSMUSG00000074011,ENSG00000237700
66958,ENSMUSG00000074011,ENSG00000182330
66959,ENSMUSG00000074011,ENSG00000187545
66960,ENSMUSG00000123645,
66961,ENSMUSG00000120571,
66962,ENSMUSG00000129441,
66963,ENSMUSG00000123650,
66964,ENSMUSG00000094195,ENSG00000239810
66965,ENSMUSG00000094195,ENSG00000229571
66966,ENSMUSG00000094195,ENSG00000204505
66967,ENSMUSG00000094195,ENSG00000204478
66968,ENSMUSG00000094195,ENSG00000204501
66969,ENSMUSG00000094195,ENSG00000270601
66970,ENSMUSG00000094195,ENSG00000116726
66971,ENSMUSG00000094195,ENSG00000120952
66972,ENSMUSG00000094195,ENSG00000279169
66973,ENSMUSG00000094195,ENSG00000204479
66974,ENSMUSG00000094195,ENSG00000279804
66975,ENSMUSG00000094195,ENSG00000204510
66976,ENSMUSG00000094195,ENSG00000243073
66977,ENSMUSG00000094195,ENSG00000280267
66978,ENSMUSG00000094195,ENSG00000274764
66979,ENSMUSG00000094195,ENSG00000116721
66980,ENSMUSG00000094195,ENSG00000204480
66981,ENSMUSG00000094195,ENSG00000232423
66982,ENSMUSG00000094195,ENSG00000204481
66983,ENSMUSG00000094195,ENSG00000237700
66984,ENSMUSG00000094195,ENSG00000182330
66985,ENSMUSG00000094195,ENSG00000187545
66986,ENSMUSG00000103469,
66987,ENSMUSG00000003421,ENSG00000142546
66988,ENSMUSG00000123666,
66989,ENSMUSG00000092073,
66990,ENSMUSG00000129448,
66991,ENSMUSG00000123672,
66992,ENSMUSG00000094043,ENSG00000239810
66993,ENSMUSG00000094043,ENSG00000229571
66994,ENSMUSG00000094043,ENSG00000204505
66995,ENSMUSG00000094043,ENSG00000204478
66996,ENSMUSG00000094043,ENSG00000204501
66997,ENSMUSG00000094043,ENSG00000270601
66998,ENSMUSG00000094043,ENSG00000116726
66999,ENSMUSG00000094043,ENSG00000120952
67000,ENSMUSG00000094043,ENSG00000279169
67001,ENSMUSG00000094043,ENSG00000204479
67002,ENSMUSG00000094043,ENSG00000279804
67003,ENSMUSG00000094043,ENSG00000204510
67004,ENSMUSG00000094043,ENSG00000243073
67005,ENSMUSG00000094043,ENSG00000280267
67006,ENSMUSG00000094043,ENSG00000274764
67007,ENSMUSG00000094043,ENSG00000116721
67008,ENSMUSG00000094043,ENSG00000204480
67009,ENSMUSG00000094043,ENSG00000232423
67010,ENSMUSG00000094043,ENSG00000204481
67011,ENSMUSG00000094043,ENSG00000237700
67012,ENSMUSG00000094043,ENSG00000182330
67013,ENSMUSG00000094043,ENSG00000187545
67014,ENSMUSG00000020681,ENSG00000159640
67015,ENSMUSG00000085831,
67016,ENSMUSG00000123675,
67017,ENSMUSG00000072814,ENSG00000239810
67018,ENSMUSG00000072814,ENSG00000229571
67019,ENSMUSG00000072814,ENSG00000204505
67020,ENSMUSG00000072814,ENSG00000204478
67021,ENSMUSG00000072814,ENSG00000204501
67022,ENSMUSG00000072814,ENSG00000270601
67023,ENSMUSG00000072814,ENSG00000116726
67024,ENSMUSG00000072814,ENSG00000120952
67025,ENSMUSG00000072814,ENSG00000279169
67026,ENSMUSG00000072814,ENSG00000204479
67027,ENSMUSG00000072814,ENSG00000279804
67028,ENSMUSG00000072814,ENSG00000204510
67029,ENSMUSG00000072814,ENSG00000243073
67030,ENSMUSG00000072814,ENSG00000280267
67031,ENSMUSG00000072814,ENSG00000274764
67032,ENSMUSG00000072814,ENSG00000116721
67033,ENSMUSG00000072814,ENSG00000204480
67034,ENSMUSG00000072814,ENSG00000232423
67035,ENSMUSG00000072814,ENSG00000204481
67036,ENSMUSG00000072814,ENSG00000237700
67037,ENSMUSG00000072814,ENSG00000182330
67038,ENSMUSG00000072814,ENSG00000187545
67039,ENSMUSG00000123696,
67040,ENSMUSG00000143229,
67041,ENSMUSG00000143259,
67042,ENSMUSG00000143287,
67043,ENSMUSG00000143292,
67044,ENSMUSG00000096044,ENSG00000239810
67045,ENSMUSG00000096044,ENSG00000229571
67046,ENSMUSG00000096044,ENSG00000204505
67047,ENSMUSG00000096044,ENSG00000204478
67048,ENSMUSG00000096044,ENSG00000204501
67049,ENSMUSG00000096044,ENSG00000270601
67050,ENSMUSG00000096044,ENSG00000116726
67051,ENSMUSG00000096044,ENSG00000120952
67052,ENSMUSG00000096044,ENSG00000279169
67053,ENSMUSG00000096044,ENSG00000204479
67054,ENSMUSG00000096044,ENSG00000279804
67055,ENSMUSG00000096044,ENSG00000204510
67056,ENSMUSG00000096044,ENSG00000243073
67057,ENSMUSG00000096044,ENSG00000280267
67058,ENSMUSG00000096044,ENSG00000274764
67059,ENSMUSG00000096044,ENSG00000116721
67060,ENSMUSG00000096044,ENSG00000204480
67061,ENSMUSG00000096044,ENSG00000232423
67062,ENSMUSG00000096044,ENSG00000204481
67063,ENSMUSG00000096044,ENSG00000237700
67064,ENSMUSG00000096044,ENSG00000182330
67065,ENSMUSG00000096044,ENSG00000187545
67066,ENSMUSG00000059659,
67067,ENSMUSG00000072822,ENSG00000239810
67068,ENSMUSG00000072822,ENSG00000229571
67069,ENSMUSG00000072822,ENSG00000204505
67070,ENSMUSG00000072822,ENSG00000204478
67071,ENSMUSG00000072822,ENSG00000204501
67072,ENSMUSG00000072822,ENSG00000270601
67073,ENSMUSG00000072822,ENSG00000116726
67074,ENSMUSG00000072822,ENSG00000120952
67075,ENSMUSG00000072822,ENSG00000279169
67076,ENSMUSG00000072822,ENSG00000204479
67077,ENSMUSG00000072822,ENSG00000279804
67078,ENSMUSG00000072822,ENSG00000204510
67079,ENSMUSG00000072822,ENSG00000243073
67080,ENSMUSG00000072822,ENSG00000280267
67081,ENSMUSG00000072822,ENSG00000274764
67082,ENSMUSG00000072822,ENSG00000116721
67083,ENSMUSG00000072822,ENSG00000204480
67084,ENSMUSG00000072822,ENSG00000232423
67085,ENSMUSG00000072822,ENSG00000204481
67086,ENSMUSG00000072822,ENSG00000237700
67087,ENSMUSG00000072822,ENSG00000182330
67088,ENSMUSG00000072822,ENSG00000187545
67089,ENSMUSG00000129468,
67090,ENSMUSG00000123698,
67091,ENSMUSG00000103785,
67092,ENSMUSG00000123717,
67093,ENSMUSG00000072821,ENSG00000239810
67094,ENSMUSG00000072821,ENSG00000229571
67095,ENSMUSG00000072821,ENSG00000204505
67096,ENSMUSG00000072821,ENSG00000204478
67097,ENSMUSG00000072821,ENSG00000204501
67098,ENSMUSG00000072821,ENSG00000270601
67099,ENSMUSG00000072821,ENSG00000116726
67100,ENSMUSG00000072821,ENSG00000120952
67101,ENSMUSG00000072821,ENSG00000279169
67102,ENSMUSG00000072821,ENSG00000204479
67103,ENSMUSG00000072821,ENSG00000279804
67104,ENSMUSG00000072821,ENSG00000204510
67105,ENSMUSG00000072821,ENSG00000243073
67106,ENSMUSG00000072821,ENSG00000280267
67107,ENSMUSG00000072821,ENSG00000274764
67108,ENSMUSG00000072821,ENSG00000116721
67109,ENSMUSG00000072821,ENSG00000204480
67110,ENSMUSG00000072821,ENSG00000232423
67111,ENSMUSG00000072821,ENSG00000204481
67112,ENSMUSG00000072821,ENSG00000237700
67113,ENSMUSG00000072821,ENSG00000182330
67114,ENSMUSG00000072821,ENSG00000187545
67115,ENSMUSG00000123724,
67116,ENSMUSG00000100000,
67117,ENSMUSG00000123742,
67118,ENSMUSG00000095074,ENSG00000239810
67119,ENSMUSG00000095074,ENSG00000229571
67120,ENSMUSG00000095074,ENSG00000204505
67121,ENSMUSG00000095074,ENSG00000204478
67122,ENSMUSG00000095074,ENSG00000204501
67123,ENSMUSG00000095074,ENSG00000270601
67124,ENSMUSG00000095074,ENSG00000116726
67125,ENSMUSG00000095074,ENSG00000120952
67126,ENSMUSG00000095074,ENSG00000279169
67127,ENSMUSG00000095074,ENSG00000204479
67128,ENSMUSG00000095074,ENSG00000279804
67129,ENSMUSG00000095074,ENSG00000204510
67130,ENSMUSG00000095074,ENSG00000243073
67131,ENSMUSG00000095074,ENSG00000280267
67132,ENSMUSG00000095074,ENSG00000274764
67133,ENSMUSG00000095074,ENSG00000116721
67134,ENSMUSG00000095074,ENSG00000204480
67135,ENSMUSG00000095074,ENSG00000232423
67136,ENSMUSG00000095074,ENSG00000204481
67137,ENSMUSG00000095074,ENSG00000237700
67138,ENSMUSG00000095074,ENSG00000182330
67139,ENSMUSG00000095074,ENSG00000187545
67140,ENSMUSG00000123766,
67141,ENSMUSG00000123803,
67142,ENSMUSG00000095503,ENSG00000239810
67143,ENSMUSG00000095503,ENSG00000229571
67144,ENSMUSG00000095503,ENSG00000204505
67145,ENSMUSG00000095503,ENSG00000204478
67146,ENSMUSG00000095503,ENSG00000204501
67147,ENSMUSG00000095503,ENSG00000270601
67148,ENSMUSG00000095503,ENSG00000116726
67149,ENSMUSG00000095503,ENSG00000120952
67150,ENSMUSG00000095503,ENSG00000279169
67151,ENSMUSG00000095503,ENSG00000204479
67152,ENSMUSG00000095503,ENSG00000279804
67153,ENSMUSG00000095503,ENSG00000204510
67154,ENSMUSG00000095503,ENSG00000243073
67155,ENSMUSG00000095503,ENSG00000280267
67156,ENSMUSG00000095503,ENSG00000274764
67157,ENSMUSG00000095503,ENSG00000116721
67158,ENSMUSG00000095503,ENSG00000204480
67159,ENSMUSG00000095503,ENSG00000232423
67160,ENSMUSG00000095503,ENSG00000204481
67161,ENSMUSG00000095503,ENSG00000237700
67162,ENSMUSG00000095503,ENSG00000182330
67163,ENSMUSG00000095503,ENSG00000187545
67164,ENSMUSG00000123806,
67165,ENSMUSG00000123812,
67166,ENSMUSG00000107064,
67167,ENSMUSG00000103370,
67168,ENSMUSG00000026960,ENSG00000177917
67169,ENSMUSG00000104464,
67170,ENSMUSG00000107187,
67171,ENSMUSG00000123851,
67172,ENSMUSG00000037624,ENSG00000082482
67173,ENSMUSG00000129477,
67174,ENSMUSG00000123891,
67175,ENSMUSG00000095954,ENSG00000239810
67176,ENSMUSG00000095954,ENSG00000229571
67177,ENSMUSG00000095954,ENSG00000204505
67178,ENSMUSG00000095954,ENSG00000204478
67179,ENSMUSG00000095954,ENSG00000204501
67180,ENSMUSG00000095954,ENSG00000270601
67181,ENSMUSG00000095954,ENSG00000116726
67182,ENSMUSG00000095954,ENSG00000120952
67183,ENSMUSG00000095954,ENSG00000279169
67184,ENSMUSG00000095954,ENSG00000204479
67185,ENSMUSG00000095954,ENSG00000279804
67186,ENSMUSG00000095954,ENSG00000204510
67187,ENSMUSG00000095954,ENSG00000243073
67188,ENSMUSG00000095954,ENSG00000280267
67189,ENSMUSG00000095954,ENSG00000274764
67190,ENSMUSG00000095954,ENSG00000116721
67191,ENSMUSG00000095954,ENSG00000204480
67192,ENSMUSG00000095954,ENSG00000232423
67193,ENSMUSG00000095954,ENSG00000204481
